param_name,param_value,n,m,alpha,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,kent_estimate,kent_mse,kent_time,girgis_estimate,girgis_mse,girgis_time,status
n,40,40,20,0.6,uniform,0.7,378778862,0.31376507211004906,0.09738026737395136,0.0003066062927246094,-0.14363715497413945,0.021124910807343265,0.0007867813110351562,-0.38640924767416374,0.15063418812183668,0.007016897201538086,ok
n,40,40,20,0.6,uniform,0.7,1972023672,-0.01097261541311121,7.697390729736205e-05,0.00030040740966796875,0.3,0.09132431896044427,0.0008051395416259766,0.42179657329886366,0.17977236313318695,0.007830619812011719,ok
n,40,40,20,0.6,uniform,0.7,1402619146,-0.2275898233883408,0.05171461430964059,0.00035643577575683594,-0.1,0.009963763125212117,0.0008840560913085938,-0.3465698757745436,0.11998501161204599,0.0073680877685546875,ok
n,40,40,20,0.6,uniform,0.7,1531504262,-0.11031061145310928,0.012310611068417764,0.00031948089599609375,0.0,4.129112269660373e-07,0.0008196830749511719,0.4457864231246663,0.19815303956815156,0.00707244873046875,ok
n,40,40,20,0.6,uniform,0.7,4214505796,-0.13572425747495523,0.018401551016225988,0.0003376007080078125,-0.2,0.03997122885097418,0.0009124279022216797,-0.5349648510765538,0.2861104254520699,0.018487215042114258,ok
n,40,40,20,0.6,uniform,0.7,3805239392,-0.3470604104649252,0.12083494918555907,0.00034928321838378906,-0.1,0.010110867061891156,0.0007851123809814453,0.3403367747154234,0.11545314449235738,0.008289813995361328,ok
n,40,40,20,0.6,uniform,0.7,1203735892,-0.15383886642137476,0.023240034319157565,0.00030612945556640625,-0.3474719797773163,0.11977132342955951,0.0008203983306884766,-0.44379804509632625,0.1957230717004428,0.007420778274536133,ok
n,40,40,20,0.6,uniform,0.7,1341160856,0.09756996846564897,0.00961622915695306,0.0003006458282470703,0.23567604727017963,0.05577553800962144,0.0008456707000732422,-0.430908935158795,0.18525838913882103,0.00771784782409668,ok
n,40,40,20,0.6,uniform,0.7,1571121076,0.20484979105968135,0.04221626472535626,0.00037288665771484375,-0.08266146649429591,0.006731429250818157,0.0008738040924072266,-0.24630633167327937,0.060363651272732834,0.008335590362548828,ok
n,40,40,20,0.6,uniform,0.7,3116093383,-0.10174359702137686,0.010259920342811502,0.0002856254577636719,-0.1,0.009909738177880581,0.0007948875427246094,0.3793507309417869,0.14425036672052494,0.005257368087768555,ok
n,40,40,20,0.6,uniform,0.7,192949088,0.017527552573350792,0.0002561729309858123,0.0003218650817871094,-0.18765326287113565,0.03578733660506659,0.0008001327514648438,0.5252535519907584,0.27429458206767726,0.0072040557861328125,ok
n,40,40,20,0.6,uniform,0.7,749546756,-0.4,0.15992379660494324,0.00040984153747558594,0.0,9.075532302019607e-09,0.0008723735809326172,-0.6829249163493527,0.4662563319585481,0.009887456893920898,ok
n,40,40,20,0.6,uniform,0.7,4065730800,0.1640163051418144,0.02673289216140562,0.00031113624572753906,-0.1,0.010103132818483861,0.0008614063262939453,0.40267601534563935,0.16173401202513524,0.00739288330078125,ok
n,40,40,20,0.6,uniform,0.7,1538947423,-0.09889135614729216,0.010043548258113199,0.0003604888916015625,0.10873499810190834,0.011536660950959551,0.0008754730224609375,-0.4202432653664171,0.1777207707934172,0.009383440017700195,ok
n,1040,1040,20,0.6,uniform,0.7,3935420626,-0.0018527465927393213,3.1509514500690055e-06,0.0006005764007568359,0.04847092089306693,0.0023569641860331134,0.011439800262451172,0.08365905905723522,0.007011837220369827,0.06566190719604492,ok
n,1040,1040,20,0.6,uniform,0.7,3722008050,0.012699309418415456,0.0001628360280443963,0.0008573532104492188,-0.04852111826269018,0.0023483430667886216,0.005484580993652344,-0.08292846074395692,0.006866947657617388,0.07622909545898438,ok
n,1040,1040,20,0.6,uniform,0.7,839291543,0.07143744639003842,0.005103011896798681,0.0007631778717041016,-0.032767067588981055,0.0010738168843846152,0.015727996826171875,0.06468617280752048,0.004184032157087089,0.1193385124206543,ok
n,1040,1040,20,0.6,uniform,0.7,567857515,-0.002002971402903362,3.865799355890749e-06,0.0009458065032958984,-0.022431435808612746,0.0005015193641283185,0.015312910079956055,0.07431285924693469,0.005527872988382592,0.13225841522216797,ok
n,1040,1040,20,0.6,uniform,0.7,3149462701,-0.00481137397691694,2.251194501097857e-05,0.0007894039154052734,-0.04802764612880312,0.0023002524937098833,0.013420820236206055,0.02359439339947336,0.0005598472717218551,0.12945771217346191,ok
n,1040,1040,20,0.6,uniform,0.7,3607595641,0.026137083801726614,0.00068480890196018,0.0007855892181396484,-0.04695621286545064,0.0022019033513873544,0.01515340805053711,0.08819904208116797,0.007784676175768474,0.13460302352905273,ok
n,1040,1040,20,0.6,uniform,0.7,2965783971,0.004586675522181619,2.0901396780838924e-05,0.0007116794586181641,0.061541606744932274,0.003785539214007927,0.014047861099243164,0.31375007887983386,0.09842978067656454,0.14450573921203613,ok
n,1040,1040,20,0.6,uniform,0.7,2878366397,-0.07327759299102217,0.0053725166907633865,0.0006091594696044922,-0.004433040107188423,1.98283239690626e-05,0.008104801177978516,0.12748284076726152,0.016246811334273838,0.13915514945983887,ok
n,1040,1040,20,0.6,uniform,0.7,4158125581,0.0029895509392024767,8.859927983752417e-06,0.000385284423828125,0.024173219030928898,0.0005837167720125898,0.007252693176269531,-0.07414603588580476,0.005499560797467597,0.0606691837310791,ok
n,1040,1040,20,0.6,uniform,0.7,3668915175,0.0007628950069379559,8.737521332211287e-07,0.00038623809814453125,-0.0007167634805210236,2.96928424692923e-07,0.004168987274169922,0.06287817945973409,0.003975306478286697,0.11324930191040039,ok
n,1040,1040,20,0.6,uniform,0.7,1297834098,-0.055923916415565225,0.003125214529632336,0.0003669261932373047,0.04050288620727432,0.0016421284744764868,0.00771331787109375,-0.148718169839093,0.02211105703010433,0.0930023193359375,ok
n,1040,1040,20,0.6,uniform,0.7,1671550611,-0.008582068279042813,7.36506990282314e-05,0.000713348388671875,-0.02417034155729012,0.0005842020400148709,0.014334678649902344,0.08077527612908339,0.0065246564992902534,0.07726073265075684,ok
n,1040,1040,20,0.6,uniform,0.7,4147998539,0.08364102493336507,0.0069917325273055045,0.00037288665771484375,0.018697522077893648,0.00034868382710903466,0.004208564758300781,-0.028966795430277036,0.0008404919913301813,0.10868120193481445,ok
n,1040,1040,20,0.6,uniform,0.7,3690036118,0.029890124416829367,0.0008931484899603749,0.0007166862487792969,-0.020992932920199082,0.0004408936343501738,0.013872861862182617,0.11634014249680415,0.013533973708553085,0.12399721145629883,ok
n,1040,1040,20,0.6,uniform,0.7,1331297472,-0.0007605744250816975,4.811791090961706e-07,0.0007407665252685547,-0.029428069533881617,0.0008620780605748624,0.014037370681762695,-0.18863515219666271,0.03555798435041264,0.10965538024902344,ok
n,1040,1040,20,0.6,uniform,0.7,3425846353,-0.04107558978961496,0.0016842230371221785,0.0007388591766357422,-0.018809742051674825,0.00035244200326986903,0.013746976852416992,0.021445551674995567,0.0004614700923577634,0.11408233642578125,ok
n,1040,1040,20,0.6,uniform,0.7,2785251670,-0.011427880617597011,0.00013135036133197578,0.0006701946258544922,-0.05125828684543812,0.002630789736955227,0.013748407363891602,-0.09733222726812518,0.009479975390244009,0.08765101432800293,ok
n,1040,1040,20,0.6,uniform,0.7,3366929965,0.08715609102639461,0.007576246416765512,0.0003440380096435547,-0.06892974542894321,0.004767101601279669,0.005598783493041992,0.11051502681807178,0.012188286276293309,0.08067846298217773,ok
n,1040,1040,20,0.6,uniform,0.7,2118991218,-0.037894049028731634,0.0014333954008590509,0.0005562305450439453,-0.11460568116346431,0.01312670670636279,0.004807233810424805,0.015902857784274683,0.0002539783475652936,0.13360357284545898,ok
n,1040,1040,20,0.6,uniform,0.7,2932353902,0.042432217440934596,0.0018095316317572512,0.000423431396484375,0.015471233657741999,0.00024266181272474425,0.00478816032409668,0.025815232792010392,0.0006719296194488086,0.12451767921447754,ok
n,1040,1040,20,0.6,uniform,0.7,3126907547,-0.014885715048804869,0.00022018906922257277,0.0006632804870605469,0.0861756250983095,0.00743433175321312,0.014865636825561523,-0.19156762698537014,0.03668017127528633,0.08362913131713867,ok
n,1040,1040,20,0.6,uniform,0.7,2769674521,-0.028255850773607923,0.0007986574246751185,0.0006265640258789062,-0.05279867067565931,0.0027881935157271966,0.013669490814208984,0.07057012337586317,0.004979482235627876,0.12196636199951172,ok
n,1040,1040,20,0.6,uniform,0.7,2450129809,0.018386471435582846,0.00033819828739026865,0.0006794929504394531,-0.017160303665710294,0.00029434915946431703,0.013066530227661133,-0.03247048636095911,0.001054092425000747,0.08153057098388672,ok
n,1040,1040,20,0.6,uniform,0.7,414085428,0.02988644696473407,0.0008940508660694296,0.0005052089691162109,0.020873273367156504,0.0004362880645464373,0.007929801940917969,0.0189889045389645,0.0003611193657948646,0.045697689056396484,ok
n,1040,1040,20,0.6,uniform,0.7,3350062007,0.07620640425478513,0.005798027721030209,0.0006029605865478516,0.015172711014917652,0.00022834498271936095,0.008852481842041016,-0.01884377923937262,0.0003574142316746209,0.12732887268066406,ok
n,1040,1040,20,0.6,uniform,0.7,3644118693,0.045635184406586336,0.002082704503511965,0.0006580352783203125,0.00860892205465044,7.413890380199548e-05,0.014660358428955078,0.007633618604472934,5.829462452237445e-05,0.09145975112915039,ok
n,1040,1040,20,0.6,uniform,0.7,2950365321,-0.060163362041896824,0.0036344054555450304,0.0007033348083496094,0.06679891884030538,0.004445722384829591,0.011089801788330078,0.03608034875855093,0.0012929547832668195,0.10046601295471191,ok
n,1040,1040,20,0.6,uniform,0.7,1823564740,-0.02747597817722169,0.0007535212729531949,0.0006155967712402344,0.08423223795350118,0.007099389362125925,0.01352834701538086,-0.08999397306036742,0.008094301631805466,0.09978222846984863,ok
n,1040,1040,20,0.6,uniform,0.7,3363109461,-0.0498626250385,0.0024841680844689797,0.0007960796356201172,-0.031006066477348174,0.0009600622207967794,0.007269620895385742,-0.1334164926059342,0.017794305252585126,0.08085203170776367,ok
n,1040,1040,20,0.6,uniform,0.7,3104234836,-0.017539637041640705,0.0003071975196392411,0.0006051063537597656,-0.03723624697429377,0.0013856009393512256,0.013638496398925781,-0.045684384872047484,0.002085913215916698,0.07071328163146973,ok
n,1040,1040,20,0.6,uniform,0.7,1281930966,-0.03284735323475326,0.001078206637009687,0.0006363391876220703,0.020090620675237838,0.0004040870648627314,0.013660669326782227,0.08516539483487423,0.007255068707530633,0.10059070587158203,ok
n,1040,1040,20,0.6,uniform,0.7,3351659772,-0.035711458860363504,0.0012705482978598425,0.0006809234619140625,0.018397035008243547,0.0003409097882821365,0.013468027114868164,0.0620819738224922,0.0038624585930578663,0.07380247116088867,ok
n,1040,1040,20,0.6,uniform,0.7,2243273589,-0.03133540635831917,0.0009823508707197065,0.0004794597625732422,-0.0654399905997278,0.004283317838133563,0.007604122161865234,-0.06793042567669433,0.004615503419500675,0.07050061225891113,ok
n,1040,1040,20,0.6,uniform,0.7,2410088788,-0.0225753971039833,0.0005093597082854304,0.0006453990936279297,-0.03940161838064298,0.0015519833674212875,0.013942480087280273,-0.005240700130877823,2.739791595156038e-05,0.1046288013458252,ok
n,1040,1040,20,0.6,uniform,0.7,454333241,0.024583042396421614,0.0006063623228086699,0.000606536865234375,0.0603147060656428,0.0036428574792228977,0.005030393600463867,0.02455200595519356,0.0006048347770103261,0.10705709457397461,ok
n,1040,1040,20,0.6,uniform,0.7,2428095278,0.04913991640704524,0.002413463818800437,0.0004830360412597656,0.04339321919873282,0.0018818521624322795,0.004032135009765625,-0.02821379448366259,0.0007967462368059506,0.05951285362243652,ok
n,1040,1040,20,0.6,uniform,0.7,3677776869,-0.025389584643573732,0.0006443853130970891,0.0005955696105957031,0.039119023944620565,0.0015306766490767879,0.01290130615234375,-0.07539813882798596,0.005684149664025844,0.09495067596435547,ok
n,1040,1040,20,0.6,uniform,0.7,3363705510,0.037144498421357905,0.0013818187792286902,0.0005855560302734375,-0.009251401410652166,8.506514390712863e-05,0.012949705123901367,-0.06378766828249148,0.004065253893355074,0.09047698974609375,ok
n,1040,1040,20,0.6,uniform,0.7,970245105,-0.019314983840630504,0.0003711598245362535,0.0003256797790527344,0.0961197980176792,0.00924852910445753,0.00392913818359375,0.05614717208520864,0.003158063162148458,0.06750726699829102,ok
n,1040,1040,20,0.6,uniform,0.7,859614142,-0.04627404863528867,0.002152441153085073,0.0006117820739746094,-0.049477445093462295,0.0024599422705882394,0.01340937614440918,0.1335103961149745,0.01779290173341173,0.09203839302062988,ok
n,1040,1040,20,0.6,uniform,0.7,1587732028,-0.022569552866218298,0.0005113203783728542,0.0003008842468261719,-0.01690153690822239,0.0002871119591910342,0.0044782161712646484,0.07483932061258296,0.0055945132896254605,0.06559205055236816,ok
n,1040,1040,20,0.6,uniform,0.7,2336080084,-0.0100507808213514,0.00010124335337038157,0.0003383159637451172,0.012301458707399692,0.00015105058695541324,0.003997802734375,0.07158172058954773,0.005122340162036209,0.1006920337677002,ok
n,1040,1040,20,0.6,uniform,0.7,3570953663,0.06781849406759692,0.004603049315878661,0.0004839897155761719,-0.015303622737080816,0.00023336658954329327,0.0055315494537353516,0.15191542203570316,0.023086585277575716,0.05559563636779785,ok
n,1040,1040,20,0.6,uniform,0.7,2575611675,0.04178534697671553,0.0017407700397194424,0.0005936622619628906,-0.04776803959823691,0.002287790232963978,0.013106346130371094,0.05160413303275611,0.00265650791566283,0.10701704025268555,ok
n,1040,1040,20,0.6,uniform,0.7,436542514,-0.034143561384067676,0.0011662566623143835,0.0005824565887451172,0.037955225833327076,0.0014400724893278542,0.013315439224243164,0.011796365645059662,0.00013899058551025483,0.12395453453063965,ok
n,1040,1040,20,0.6,uniform,0.7,2438470446,-0.007502936041937838,5.7302781656104997e-05,0.0003154277801513672,0.015110155503723625,0.0002262988128791352,0.008769512176513672,-0.07712138531992907,0.005958035101803215,0.11697959899902344,ok
n,1040,1040,20,0.6,uniform,0.7,2423443052,-0.05420504713282993,0.0029365650584705807,0.0009167194366455078,-0.07898637808402098,0.006236484167418928,0.008240699768066406,-0.10143587161247207,0.01028620040460297,0.05381512641906738,ok
n,1040,1040,20,0.6,uniform,0.7,2444062403,-0.05380896280597665,0.0028958855810495136,0.0005755424499511719,-0.009488643300643373,9.011920555213062e-05,0.011111974716186523,0.040390144708955855,0.0016310026986683865,0.05935359001159668,ok
n,1040,1040,20,0.6,uniform,0.7,2102821587,-0.014370566450568929,0.00021078665204132393,0.0003178119659423828,0.010814032486428203,0.0001137658062717759,0.0039825439453125,-0.0055621794734677064,3.2605315925402616e-05,0.0913541316986084,ok
n,1040,1040,20,0.6,uniform,0.7,577716231,-0.007488789799781646,5.682773345626576e-05,0.0006005764007568359,-0.0017417748189349034,3.2091218097941067e-06,0.013202190399169922,-0.046338655787121076,0.0021518728144535857,0.08600783348083496,ok
n,2040,2040,20,0.6,uniform,0.7,1820881438,-0.03968975615458843,0.0015759732792553836,0.0009615421295166016,-0.03281978803212978,0.0010777144708909614,0.02601146697998047,0.06317447360949509,0.003989905634491677,0.17120742797851562,ok
n,2040,2040,20,0.6,uniform,0.7,2165663450,0.006165556509866017,3.885703304012397e-05,0.0007712841033935547,-0.00953244287835143,8.957597312670093e-05,0.021842241287231445,0.07896686594595785,0.006246507578909273,0.17598199844360352,ok
n,2040,2040,20,0.6,uniform,0.7,3185495976,-0.04627590834408102,0.0021409738535873883,0.0009942054748535156,0.050053795943435855,0.002505908048318669,0.025459766387939453,-0.0062772227257247215,3.933764593773752e-05,0.17635059356689453,ok
n,2040,2040,20,0.6,uniform,0.7,4198392232,-0.0095114237371077,9.159582295005132e-05,0.0005321502685546875,-0.0070099312827599115,4.997186681944229e-05,0.008685827255249023,0.07357084199241504,0.00540396931051975,0.15652179718017578,ok
n,2040,2040,20,0.6,uniform,0.7,3689975065,-0.042396721790202443,0.0017985597968367664,0.0009844303131103516,-0.028488910327588185,0.0008123422887619943,0.025997161865234375,0.0007605764705092661,5.59306161017285e-07,0.19551587104797363,ok
n,2040,2040,20,0.6,uniform,0.7,1441505965,0.025602502706138376,0.0006518024720475564,0.000957489013671875,0.02290857678042983,0.0005215055749101834,0.0250089168548584,0.06388632718064642,0.004072258114471588,0.1588270664215088,ok
n,2040,2040,20,0.6,uniform,0.7,1167967466,-0.016065024667617847,0.00025783143702208435,0.0009369850158691406,0.015213603119821627,0.00023169398239401354,0.025072813034057617,0.04983057776607775,0.0024838732935997723,0.17818927764892578,ok
n,2040,2040,20,0.6,uniform,0.7,3848499095,-0.023152737459561066,0.0005368213164985333,0.0004892349243164062,-0.04462897440877893,0.0019932333227912274,0.016857147216796875,-7.913327386581638e-05,9.177748241888511e-09,0.20798945426940918,ok
n,2040,2040,20,0.6,uniform,0.7,3443082061,-0.042711635487415654,0.0018161742610226512,0.0004496574401855469,0.014782042030142046,0.00022132755224746635,0.014098167419433594,-0.04818982348838166,0.002313108255317118,0.12003040313720703,ok
n,2040,2040,20,0.6,uniform,0.7,1684010960,0.0439299275733419,0.0019266974731040178,0.0004642009735107422,-0.0023763521777993763,5.818311197897507e-06,0.01282191276550293,-0.01483221769657026,0.00022105692129067116,0.12250399589538574,ok
n,2040,2040,20,0.6,uniform,0.7,4099314454,-0.033300929070452484,0.0011091488165356597,0.00048279762268066406,0.0058875622264439615,3.4628580589641205e-05,0.0077626705169677734,0.1407088467162681,0.019798147446720746,0.1764676570892334,ok
n,2040,2040,20,0.6,uniform,0.7,3708029225,0.010935422957909004,0.00011968286183425022,0.0008077621459960938,0.03310550039831381,0.001096274994037357,0.027714967727661133,-0.042958360943222536,0.0018450304496950743,0.20631623268127441,ok
n,2040,2040,20,0.6,uniform,0.7,1243093914,0.012391729846412685,0.0001546069312668774,0.0010113716125488281,-0.029468664327303613,0.0008659065794578428,0.02561664581298828,0.025440809810122252,0.0006493926423515518,0.17949962615966797,ok
n,2040,2040,20,0.6,uniform,0.7,2252834183,0.06666827289488114,0.0044444033157895356,0.0009183883666992188,-0.031224474771443807,0.0009750873990375826,0.024988651275634766,0.13235709104064491,0.017517892705793847,0.21573400497436523,ok
n,2040,2040,20,0.6,uniform,0.7,886006139,-0.026465771143375064,0.0007009161768568439,0.0004515647888183594,-0.021839378321185605,0.0004773538384952195,0.010114192962646484,-0.028727289877670117,0.0008257772537515778,0.1273181438446045,ok
n,2040,2040,20,0.6,uniform,0.7,3743994401,-0.004003857713030117,1.6228176621075175e-05,0.0007526874542236328,-0.012413630665180074,0.00015470867147083343,0.014857292175292969,0.08896033076835437,0.007909570718343643,0.18767786026000977,ok
n,2040,2040,20,0.6,uniform,0.7,17633407,-0.019189388472931508,0.0003682459484332273,0.0007140636444091797,0.0034626002147991205,1.1987197158816329e-05,0.025618314743041992,-0.06802145432289948,0.004626965458445275,0.2185983657836914,ok
n,2040,2040,20,0.6,uniform,0.7,2986124634,0.0003780415974779392,1.4773710134770696e-07,0.0008816719055175781,0.01981471506723546,0.000392873599442139,0.02490544319152832,-0.050565705651713755,0.0025562510481658965,0.1778104305267334,ok
n,2040,2040,20,0.6,uniform,0.7,2857014511,-0.00881720808349645,7.742269901423654e-05,0.0004646778106689453,0.10323709454111708,0.010661654022939704,0.007474660873413086,0.08687658652963727,0.00755070238781307,0.18052148818969727,ok
n,2040,2040,20,0.6,uniform,0.7,2260294147,-0.04342439662873919,0.001887439602441838,0.0007207393646240234,0.006901256071304968,4.734788315847262e-05,0.015055656433105469,0.14032833146296952,0.019686350354735267,0.14718198776245117,ok
n,2040,2040,20,0.6,uniform,0.7,2483695673,-0.011460612001161307,0.0001320817594713575,0.0009481906890869141,0.013778052856517417,0.00018895202090011756,0.02516317367553711,0.047343080870466785,0.002238331667699506,0.16025567054748535,ok
