param_name,param_value,n,m,alpha,d,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,kent_estimate,kent_mse,kent_time,status
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1472501943,"[-0.01158439  0.0145171   0.06568798 -0.00651336 -0.0474431   0.00013012
  0.02507152 -0.0004883 ]",1.2287391257283817,0.023087739944458008,"[ 0.00648289 -0.00264391  0.02482639  0.02598892 -0.02338752 -0.00864684
  0.00099448 -0.00599075]",1.2760276367701904,0.08108305931091309,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",2320123009,"[ 0.0169275   0.00481802  0.10903783  0.04470245  0.01813685 -0.01821064
 -0.07443472 -0.00462101]",0.3182511756092602,0.023586273193359375,"[ 0.05418392 -0.01072176 -0.00430196 -0.02358876 -0.03360607 -0.01071756
 -0.00242347  0.0849652 ]",0.3610544025152569,0.10187911987304688,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",2690882795,"[-0.04321853 -0.04915197 -0.06373296  0.03585989 -0.02952968  0.04599125
 -0.01642576 -0.04540319]",0.21160461947933717,0.019865989685058594,"[-0.01850058 -0.0037496   0.06324894  0.01794851  0.08294939  0.03104907
  0.01465204  0.00878969]",0.31843600786017645,0.13041043281555176,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",4125618433,"[-0.03359724 -0.07028075  0.00183683 -0.00143604  0.01967516  0.01880856
  0.03277825 -0.01105678]",0.6910615206371606,0.028564453125,"[ 0.04506448 -0.06570524 -0.01965192 -0.0485873  -0.03089391  0.03500868
  0.05484556 -0.0046098 ]",0.6598543291530552,0.0827174186706543,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",2954173373,"[-0.05250897 -0.04540077 -0.03025358 -0.06870296  0.1009906  -0.03348386
 -0.04487948 -0.04368444]",0.8621097954526157,0.01775217056274414,"[-0.00227855 -0.05479482 -0.04436688  0.01543032  0.05835594 -0.08618392
 -0.05027492  0.0149891 ]",0.9090781981939315,0.10744714736938477,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",2841777980,"[-0.02497333 -0.07618882 -0.05978128  0.03464129 -0.07990408 -0.05529892
  0.00118112 -0.01226919]",0.5563504070637783,0.04623556137084961,"[-0.00341243 -0.0616345  -0.00952576 -0.01119564  0.03449392 -0.02763829
  0.00250784 -0.08273275]",0.5927227964970327,0.13596034049987793,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3926379781,"[ 0.04310543 -0.05666776 -0.02881702  0.02572233  0.08056813 -0.06312673
  0.00894673 -0.03771096]",0.6720320066876323,0.02616715431213379,"[ 0.0055907  -0.02750011  0.00614063 -0.0699702  -0.01452269 -0.03563601
 -0.04069156  0.04351163]",0.611041466538668,0.1051340103149414,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1346599503,"[-0.02461986  0.11551672  0.0238681   0.01996286  0.06125848  0.05135958
 -0.04664286 -0.04323183]",0.4531305209099492,0.02268052101135254,"[ 0.07967083  0.1        -0.05616352  0.01497557 -0.00042971 -0.03651683
 -0.0125689  -0.05416888]",0.5961441064490323,0.09282732009887695,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1989427189,"[-0.05721219  0.04216066  0.04130175 -0.02838164 -0.03053676 -0.02787851
 -0.08191751  0.09571476]",0.6716096174725117,0.017195463180541992,"[ 0.02328197 -0.04124889  0.01674904  0.00119207 -0.05883637  0.0188308
 -0.00973324 -0.02368279]",0.8704618099452336,0.16385555267333984,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",2387800701,"[-0.01191078 -0.02056251  0.05846296  0.06541509 -0.02863632  0.09419353
  0.01674082 -0.06138922]",0.8219441105986641,0.024158954620361328,"[-0.04701801 -0.00248544  0.01465053  0.0498151  -0.01605086  0.01729368
 -0.00671541 -0.06094127]",0.8868824903704231,0.1284787654876709,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",4243162185,"[-0.03488993 -0.05639469 -0.006081   -0.04295493 -0.01819398  0.049619
 -0.1207303   0.04476273]",0.1149283197233902,0.021561861038208008,"[ 0.05292997 -0.01542828  0.04189059  0.00084271 -0.03643087 -0.00311237
 -0.05063813 -0.01186089]",0.1490308835471647,0.1540982723236084,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",2390268618,"[ 0.03570082  0.0437275  -0.08619925 -0.01289088  0.00541583  0.04567697
  0.02196253  0.00854668]",0.6579169609791861,0.022108793258666992,"[-0.00824301  0.03278406  0.00787763 -0.0454436  -0.01835154  0.03334769
  0.05591791 -0.03309963]",0.6809521006108479,0.1486043930053711,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",312743187,"[-0.00201883 -0.06863383 -0.04264734 -0.0067651   0.05594687 -0.01490913
  0.00295995  0.05702704]",0.5902885200420068,0.02298712730407715,"[-0.0367313  -0.04178618 -0.01441667  0.01909066  0.01851865 -0.03864242
 -0.00273315 -0.0473629 ]",0.5625566611404562,0.14430689811706543,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1139351029,"[-0.01691183 -0.01203892 -0.07653553  0.02393737 -0.04438714  0.03355754
 -0.06412676 -0.02759568]",1.0043374243769223,0.020429611206054688,"[-0.00906892  0.01530765 -0.00898211 -0.06457957  0.03869262 -0.03656247
  0.07205459 -0.02381098]",1.247515952104858,0.13896727561950684,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1803210951,"[0.07028714 0.07786044 0.00907599 0.03280771 0.02046436 0.09869624
 0.04109513 0.02961195]",0.4129596779958057,0.02382516860961914,"[ 0.02849012  0.05797646  0.01555667  0.10368982  0.01284298  0.03856476
 -0.05863367 -0.00182417]",0.44766786699205613,0.15563344955444336,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1863184316,"[-0.02130587  0.04646574 -0.01312447  0.05285796 -0.05408039  0.08771207
 -0.05726816 -0.02156625]",0.3869722584647384,0.01575922966003418,"[ 0.01586585 -0.0317862  -0.03301753 -0.01764566  0.02709039 -0.01634402
  0.05815081 -0.05973687]",0.6196442020720959,0.12532544136047363,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1705053442,"[-0.04267362  0.03553843  0.02256065 -0.03453413  0.06435189  0.03086664
  0.01672867 -0.0154374 ]",0.4365598459470655,0.012964487075805664,"[ 0.02960959  0.00139771 -0.02451603  0.05898183 -0.03486966 -0.0159026
  0.0509341  -0.07694698]",0.3790207906769396,0.11376190185546875,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3194031095,"[-0.04199486  0.03954706 -0.01244722  0.07991267  0.0904714   0.03624274
 -0.05204622 -0.04368545]",0.8978371023243077,0.021502017974853516,"[-0.03233987 -0.00435476 -0.01856978  0.04772345  0.031773    0.08830854
 -0.04115163  0.0830332 ]",1.1023402112589824,0.1173410415649414,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1100160589,"[-0.0802368   0.09339553 -0.00066701  0.03989901  0.01620737 -0.0215947
 -0.01322945  0.01855605]",0.27049742331248366,0.014486074447631836,"[-0.0203022  -0.0333402  -0.01776843 -0.05038842  0.00661253  0.00607772
  0.0891545  -0.02363761]",0.38602258048926447,0.07733297348022461,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3387436816,"[-0.02112906 -0.00498814 -0.02583734 -0.01708986  0.02126066 -0.03703208
 -0.01410056 -0.05400097]",0.24423286529457833,0.01739048957824707,"[-0.00355793 -0.04677081  0.00959453 -0.02088107 -0.0177039   0.01106595
 -0.00205438  0.00666495]",0.22700284457306485,0.13201594352722168,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",845025431,"[ 0.01827071  0.04246717 -0.04430226  0.01689995  0.03757533 -0.04422281
 -0.01487567 -0.07049103]",0.6241855616134776,0.013744831085205078,"[-0.05316872  0.00276504 -0.024745    0.07729532  0.11071569 -0.03409988
  0.06540965 -0.00968575]",0.539470468146689,0.096099853515625,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",2142071295,"[-0.08410924 -0.08864211 -0.02836994 -0.00667114 -0.0998499   0.06416505
 -0.01227833  0.00857593]",0.5262909469263596,0.02040243148803711,"[-0.0375621  -0.00069329  0.02054589 -0.01411676 -0.00886195  0.02175637
  0.0005606   0.02815681]",0.5260305433144761,0.10806632041931152,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",4045147272,"[ 0.09688776  0.09201923  0.10077555  0.07268328  0.01150049 -0.03140689
  0.01293909  0.04483923]",1.0663812272569118,0.021547794342041016,"[-0.06784125 -0.02880955  0.08220412 -0.02490506 -0.05225318 -0.00861201
 -0.00790241 -0.00530638]",0.8567827259365022,0.13564348220825195,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",378778862,"[-0.10950667 -0.0208287   0.03730677 -0.00452375 -0.03061525 -0.044439
  0.03911811  0.00576862]",1.0395455402341722,0.020541906356811523,"[-0.000346   -0.00678444 -0.02539832  0.04589522 -0.02618461  0.00399998
  0.06427779  0.06246182]",0.9835784455745833,0.0859520435333252,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3329482216,"[ 0.01065097 -0.01574349 -0.05362332 -0.03318182  0.01344771  0.04980722
  0.07774283 -0.03337215]",0.2186247080352764,0.022826194763183594,"[-0.00109433  0.05082772  0.0475685   0.04458864 -0.02370481 -0.01407097
 -0.01095895 -0.08120913]",0.3448042365969729,0.08316707611083984,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",4214505796,"[-0.01487169 -0.01837575  0.04827641 -0.0128937   0.02985964  0.00604734
  0.04678899 -0.00722179]",0.7196827721735622,0.011646747589111328,"[ 0.10896543  0.04131336 -0.00575932 -0.04038976  0.11510288  0.01803928
  0.00827347  0.07018637]",0.7741524414122539,0.07242012023925781,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1974704002,"[ 0.10917513  0.03310127  0.00309398 -0.00819765  0.05410364  0.09046481
 -0.01376556 -0.00086999]",0.5032232898481366,0.01387643814086914,"[ 0.01291804  0.0353788   0.01965771 -0.03880746 -0.0013152  -0.000557
  0.03875946 -0.08248662]",0.6224487217375028,0.09540820121765137,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1972023672,"[ 0.0082215  -0.0464486  -0.04955472 -0.00741825  0.0498311   0.09595803
 -0.00398936 -0.0343374 ]",1.1198783019194951,0.0229337215423584,"[ 0.01027247  0.0137285  -0.01920326  0.04427992 -0.06879833 -0.01144895
  0.00089147 -0.07655718]",0.8999882836979458,0.11805939674377441,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1402619146,"[ 0.07648896 -0.0297337  -0.01779672  0.03677932 -0.10961086 -0.01127324
  0.00545953 -0.06556766]",0.6888083990650153,0.014715433120727539,"[-0.05118382  0.00092785 -0.01293574 -0.011882    0.06775857  0.04509016
  0.02507791  0.08994561]",0.7521461170070959,0.07036614418029785,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1531504262,"[ 0.05744246  0.01378672 -0.00965281 -0.01630869 -0.0221947  -0.01987857
  0.05486478  0.0678819 ]",0.2567186155301687,0.01371908187866211,"[ 0.01211059 -0.01558886  0.03580342 -0.00376537  0.00765368 -0.05709953
 -0.05444453  0.02447927]",0.3065015387643648,0.10153865814208984,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1341160856,"[ 0.07760602 -0.04970062  0.0965708  -0.01744413  0.00723843 -0.00699967
 -0.07642534 -0.02475247]",0.4556897689261852,0.018807411193847656,"[ 0.04136263 -0.01129213  0.01958717 -0.0900331  -0.00954326 -0.0070956
  0.01770696 -0.01865532]",0.3754085208528405,0.07814335823059082,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1203735892,"[-0.02357246  0.0297379   0.08062705 -0.0375221   0.03412831 -0.02686896
 -0.04229178 -0.03395873]",0.8252963844794107,0.021924495697021484,"[-0.06656771  0.0066316   0.00956564 -0.05550745 -0.00942626 -0.02058627
 -0.01115268  0.01163643]",0.9240856121100015,0.08876371383666992,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",749546756,"[-0.11148091 -0.03457091 -0.05527037  0.04125071 -0.07264414 -0.04175697
  0.0753083  -0.03570732]",0.7744384540325728,0.011463165283203125,"[ 0.01481621 -0.09996347  0.01518409 -0.0098635   0.02959656 -0.03237794
 -0.00951379  0.04525156]",0.9974681724776352,0.05729198455810547,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1571121076,"[-0.03994817  0.02927396  0.07043446 -0.0722551  -0.04160904 -0.00804394
  0.07990963  0.02026991]",0.6886140941134415,0.01870274543762207,"[ 0.10428825  0.06074983  0.05338581  0.03174682 -0.02857412  0.01960758
  0.00098123  0.05899213]",0.662417525690437,0.08746743202209473,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3805239392,"[-0.033661   -0.09092885  0.06096208 -0.05581041 -0.09016285  0.12847617
  0.0975318   0.05594569]",0.8390711655676597,0.024586915969848633,"[ 0.02938024 -0.07129638 -0.06603542  0.01610817 -0.04271612  0.05378002
  0.06084914  0.06553195]",0.8674383980204783,0.12200641632080078,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",192949088,"[-0.0072596  -0.00040432  0.02598918 -0.01440667 -0.03241133 -0.01205792
 -0.07479795 -0.02520269]",0.3803865771522775,0.015805959701538086,"[ 0.03632453 -0.06039215 -0.0330111  -0.00422711  0.01838575  0.05130234
  0.05145698  0.01357293]",0.41573639154270975,0.12372040748596191,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",4065730800,"[ 0.03451961 -0.0024311   0.07730055  0.06282671 -0.06060088  0.02839756
  0.0252196   0.1027811 ]",0.6610449817990455,0.014589548110961914,"[-0.07960565 -0.02626345  0.03229022 -0.02757474  0.02306256 -0.01253364
  0.04975785 -0.00231267]",0.5855769600943098,0.10001373291015625,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3116093383,"[-0.05406704  0.08454876 -0.11286211 -0.02955662  0.02344978 -0.04631722
 -0.03593282 -0.05568881]",0.6838674663489704,0.015367269515991211,"[ 0.02205856 -0.01090984 -0.06368676  0.04504845 -0.11063234 -0.03317513
  0.06578303 -0.04182992]",0.9140443611359922,0.12950897216796875,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3149462701,"[-0.00380846 -0.09207084 -0.06334781 -0.00319462  0.0074645   0.02558483
  0.11598487  0.11343026]",0.5865638014516654,0.023284435272216797,"[ 0.00857924 -0.06660078 -0.00560074  0.02198189 -0.0057625  -0.01960632
  0.07283328  0.08475914]",0.6748690080258498,0.09441018104553223,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",567857515,"[-0.04271133 -0.00508457 -0.01660419  0.04951921 -0.05426327 -0.00731194
 -0.04626447 -0.01611384]",0.6374992545991358,0.022526979446411133,"[ 0.06781014 -0.05118681  0.0610871   0.07708057 -0.04251285 -0.07140069
 -0.01697253 -0.01857787]",0.6175286717977946,0.13825225830078125,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3607595641,"[-0.04821606 -0.08852184  0.04112554  0.01169002 -0.02956661  0.02504262
  0.02164254  0.01862045]",0.4420679274926401,0.010229825973510742,"[ 0.04849729  0.00518318  0.02013712  0.02942782  0.00428275  0.06582003
 -0.01787781  0.01305289]",0.5318517604970953,0.09476470947265625,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",839291543,"[-0.03097795  0.0061971   0.05555063  0.01057926  0.08345103  0.01333936
  0.09634462 -0.00378771]",0.21325777168868823,0.01873636245727539,"[-0.02753919  0.01956839 -0.03325676 -0.04798952  0.01416206 -0.03511443
  0.07680486  0.03937429]",0.247164427748893,0.08109760284423828,ok
alpha,0.1,8000,40,0.1,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1538947423,"[ 0.03599902  0.01214916 -0.00042761  0.01578876  0.01981234  0.04155693
  0.06488049 -0.01027001]",0.22712051513145115,0.017874479293823242,"[-0.05886761  0.02691806 -0.02747029  0.12081731 -0.02871489  0.01766887
  0.04120834  0.03008303]",0.2406007720928146,0.11766695976257324,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",2965783971,"[ 0.00849945  0.04975554 -0.06266735  0.03723248 -0.11272096  0.06830595
 -0.03521212 -0.04605053]",0.4115944872550162,0.015738487243652344,"[ 0.08791515 -0.00624372  0.03944566 -0.00699578  0.01569736  0.00294753
  0.0275028  -0.01585025]",0.5207889903246343,0.07356786727905273,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3935420626,"[-0.03472187 -0.04756301 -0.01928731  0.02978385  0.02588666 -0.03782799
  0.04527878  0.01887982]",0.3348270426191467,0.00918436050415039,"[-0.01114998  0.07868749 -0.08208457 -0.03127946  0.08880517  0.0669879
  0.07017962  0.06810395]",0.28144215152591834,0.11376380920410156,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",2878366397,"[-0.07030597 -0.08990228  0.09403181 -0.02413219  0.03361913 -0.02073228
 -0.00281021  0.0536716 ]",0.1781402436226944,0.011481761932373047,"[-0.02773148  0.0590834   0.01742058 -0.0289757  -0.08755169 -0.00739518
 -0.03744708  0.02443714]",0.22136414266836457,0.09371685981750488,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3722008050,"[ 0.01663307  0.08494911 -0.02663212  0.01366818 -0.09447135 -0.02483038
 -0.05460202 -0.09384037]",0.15639296235840958,0.018442869186401367,"[-0.08339432  0.04828819 -0.07614233 -0.02306588  0.08029609  0.01999606
 -0.03943125 -0.03273768]",0.2054863989818094,0.1308743953704834,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3668915175,"[ 0.04874658  0.00534835 -0.07874501 -0.0985141  -0.01818117 -0.06979875
  0.04012491  0.02351627]",0.546748917666943,0.019153833389282227,"[-0.12295088 -0.06806242  0.06876306 -0.01608174 -0.00554931 -0.02718311
 -0.01615621 -0.00718696]",0.8097151148590657,0.08033251762390137,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",4158125581,"[ 0.01054425  0.05295528  0.03680101 -0.00561331 -0.0691014  -0.03835843
 -0.01732527 -0.01359603]",0.226829250620584,0.021682024002075195,"[ 0.07983979 -0.00654826 -0.02216378  0.06224618 -0.02410892 -0.04109164
 -0.00059676 -0.00602129]",0.22807928427829832,0.12105536460876465,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,standard_t,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1297834098,"[-0.11289816 -0.01309538  0.08633776 -0.02663432  0.01419611 -0.02663212
  0.06297276  0.03918543]",1.5015575535536683,0.02004694938659668,"[ 0.0158197   0.01486589  0.06468534 -0.08878553  0.11746736 -0.08162968
  0.0027223  -0.0372311 ]",1.775969993309658,0.11495423316955566,ok
