param_name,param_value,n,m,alpha,d,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,kent_estimate,kent_mse,kent_time,status
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1803210951,"[ 0.00080517 -0.02126185 -0.01695608 -0.01757699 -0.01003037  0.03997936
 -0.03405152 -0.07528915]",0.009575013900997327,0.021338462829589844,"[ 0.03945828  0.00176396  0.05292783 -0.03668498  0.01587216 -0.02041188
 -0.05748041  0.03612815]",0.010983842101318598,0.09893107414245605,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1863184316,"[ 0.02384741 -0.02182961  0.00599641  0.00384569 -0.04355008 -0.02194529
  0.03303505 -0.02767415]",0.005331776604883708,0.016312599182128906,"[ 0.01935573  0.05868958  0.03325748 -0.00551842  0.03129411  0.02114143
  0.08228547 -0.01110655]",0.013276784973630027,0.08328008651733398,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1100160589,"[ 0.01762537 -0.09803821  0.00020721 -0.00061486 -0.09610322  0.07474722
  0.00660037 -0.07306029]",0.030125313456026714,0.014873504638671875,"[-0.03647575 -0.06387926 -0.0248359   0.07456173  0.02643251 -0.02398221
 -0.00133469  0.07279614]",0.018161735204283505,0.08382987976074219,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1139351029,"[-0.00481991 -0.02427326  0.01822145  0.00670691 -0.00224392 -0.00923028
 -0.07134684 -0.03078824]",0.007117711159439101,0.024345874786376953,"[-0.0004036   0.00509173  0.04708192  0.00064629  0.09119231  0.02683763
 -0.07598319 -0.02076476]",0.017483529437471133,0.09828925132751465,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1705053442,"[-0.01577363  0.00796716 -0.0101954   0.00379168 -0.08242292 -0.0293318
  0.07218368 -0.05197692]",0.01599678177561339,0.010700225830078125,"[-0.08291412 -0.00776905 -0.02255023  0.05041335  0.00156863 -0.06502475
 -0.03401513 -0.01945706]",0.015751245852867392,0.0789651870727539,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3194031095,"[ 0.08448456  0.04664494 -0.02585029 -0.04671541  0.0691556   0.04103686
 -0.05898661 -0.06274929]",0.02604768574061911,0.02429676055908203,"[ 0.02857781  0.09396144 -0.01298958  0.0440782  -0.08134479 -0.10400212
 -0.02454451  0.05222855]",0.03252016008554627,0.15198969841003418,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3387436816,"[0.02715468 0.04790021 0.04708538 0.02157158 0.00311285 0.06859328
 0.0097829  0.0691221 ]",0.015303340760461918,0.02090144157409668,"[ 0.01805645  0.0631808   0.03978058  0.04644399 -0.02100033  0.03312129
  0.0524426  -0.02243749]",0.012850207417895575,0.09997701644897461,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",845025431,"[-0.00098557 -0.03936718 -0.14443677 -0.01209077  0.0443681  -0.07707736
 -0.01603155  0.01012157]",0.030824933120719093,0.015445709228515625,"[ 0.03231071 -0.00716245  0.01748613  0.07108542 -0.02359994 -0.05883715
  0.03740863 -0.00558573]",0.01190292574150401,0.16511821746826172,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",2142071295,"[ 0.03160641 -0.11104968  0.01590815  0.00331256  0.02468337  0.03975412
 -0.01265602 -0.11629305]",0.02946830061203673,0.018655061721801758,"[ 0.07768116  0.09120351  0.01396034  0.05815653 -0.05912215  0.06255023
 -0.00774393 -0.10440918]",0.03629907964182717,0.17867398262023926,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",4045147272,"[ 1.05067618e-01  6.49461487e-03  1.45932981e-02 -4.99962791e-02
 -6.52831707e-02  2.69308844e-02  4.76997596e-05 -9.70763765e-02]",0.028205089334056188,0.030703067779541016,"[ 0.05339459 -0.01248956  0.05211256 -0.04533236 -0.05594735 -0.03096418
 -0.03065907 -0.08662073]",0.020310706192576838,0.16401290893554688,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3329482216,"[-0.02907752  0.05776448 -0.00127615  0.02073161  0.01329147  0.00778048
 -0.06618668  0.01348618]",0.009413842877539401,0.02730107307434082,"[ 0.03522548  0.00870429 -0.02192712 -0.02589375 -0.02802302  0.04043375
  0.01438248  0.00993451]",0.005193015822893937,0.1654188632965088,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1974704002,"[ 0.04861525  0.05192364 -0.02650765 -0.06660303  0.00912828 -0.03977097
  0.07475695  0.03332185]",0.018564033625982516,0.021047115325927734,"[ 0.08651162 -0.00821803  0.03492107  0.04272733 -0.04505847 -0.0326551
  0.07715948  0.10774342]",0.03125636575218078,0.16897082328796387,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",378778862,"[ 0.07850748 -0.01122327  0.01734125  0.0548332   0.08123108 -0.00574388
  0.01882462  0.01868673]",0.016930652977783393,0.024799346923828125,"[ 0.06438482  0.01629032  0.01644104 -0.0266234   0.02653833 -0.05810466
  0.02829052 -0.05482737]",0.013277529840905664,0.16422176361083984,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1972023672,"[ 0.073358   -0.0318382  -0.07039193  0.04829882 -0.02580263 -0.02795446
 -0.02085566  0.0967467 ]",0.0249253056289073,0.02319502830505371,"[-0.00932311 -0.02608952 -0.02923834 -0.03299965  0.00140655 -0.00256271
  0.11316311  0.03948302]",0.01708342215820926,0.1786022186279297,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",4214505796,"[-0.00666631 -0.03476833 -0.02610958  0.00356109 -0.01094449 -0.03914893
  0.02561882 -0.00322243]",0.004267049624679882,0.02498173713684082,"[-0.06513101 -0.03170649 -0.04842716 -0.00083866 -0.00852314 -0.04744589
  0.09857625 -0.03283396]",0.0207116425058382,0.14313745498657227,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1402619146,"[-0.00552268 -0.01220936  0.02738056  0.04576016 -0.03926659 -0.00602272
 -0.00627172 -0.00669126]",0.004685596927284589,0.01989269256591797,"[ 0.01885147  0.01618414  0.00539383 -0.06883372 -0.05443983  0.06160056
 -0.07865936  0.04486446]",0.02034314428683973,0.20812296867370605,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1531504262,"[ 0.03023177 -0.02721936 -0.05730596 -0.05733604 -0.12495479  0.00935188
  0.05254972  0.02414209]",0.027271708911975227,0.025431394577026367,"[-0.00487488  0.01810596 -0.01636202 -0.03767767  0.02133489  0.01756679
 -0.00468522  0.08804743]",0.010576538711987774,0.18197154998779297,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1341160856,"[ 0.00292735  0.06948248 -0.06920883  0.07699852  0.002116   -0.04968596
  0.01200545 -0.04719688]",0.020399936039588482,0.0241396427154541,"[ 0.00063491 -0.0227943   0.03704313  0.00499047  0.01007063 -0.02825544
  0.07123463 -0.02127507]",0.008343456124984399,0.18125176429748535,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3805239392,"[ 0.02252187  0.00456172 -0.01928713 -0.0914122  -0.01788729  0.0091997
 -0.00544679 -0.13197692]",0.027108812546553476,0.024578332901000977,"[-0.02622154  0.01432466 -0.06251089 -0.02196801  0.02257008 -0.00526889
 -0.02925063  0.00301526]",0.006685153796597524,0.18143033981323242,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1203735892,"[-0.02749366 -0.00811459  0.03925685  0.01437994 -0.03997867 -0.02641666
  0.00730826  0.02768695]",0.005686558222405288,0.022103309631347656,"[ 0.0647556  -0.03520845  0.00628208  0.02173148  0.05600655  0.0472121
  0.0055475  -0.10362773]",0.022077500818745686,0.17963647842407227,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1571121076,"[ 0.07935142 -0.01087882 -0.01061756  0.1114967  -0.02416218 -0.02013505
 -0.00138781  0.05447387]",0.0229190478427038,0.07590889930725098,"[-0.04237983 -0.04224852  0.08668838 -0.09038756 -0.0379753  -0.05650632
  0.04979808  0.03917965]",0.027915192931973972,0.2275090217590332,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",192949088,"[-1.55821682e-02  1.93403971e-02 -3.33615538e-02 -3.37698842e-02
 -7.86237409e-02  6.05075829e-06  3.80649240e-02 -1.00323583e-01]",0.020566576873291713,0.02082514762878418,"[-0.01571971 -0.00775832  0.03020422 -0.01287674 -0.03676183 -0.00533
  0.04910285  0.10767018]",0.016768919627089787,0.1639695167541504,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",749546756,"[ 0.04628244 -0.00423746 -0.0350506   0.0036535  -0.06903766  0.03474708
 -0.03261467 -0.05955852]",0.01398637069935124,0.038057804107666016,"[ 0.02494688 -0.01286721 -0.02844791  0.00792583  0.05672062 -0.00855696
  0.01406033 -0.03427242]",0.006322496580124873,0.19472599029541016,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3116093383,"[-0.00333437  0.05718741  0.03074009  0.01347559 -0.0148831  -0.10906434
  0.07115304  0.05706674]",0.024844058812454363,0.014888525009155273,"[ 0.02557179  0.03899141 -0.09451158 -0.03760856  0.02977719  0.02373985
  0.0017024   0.02481748]",0.014590955067189606,0.27695131301879883,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1538947423,"[-0.04395733 -0.04937047  0.0623966  -0.01768071 -0.0207963   0.02431547
 -0.01812645  0.14180525]",0.030037663026114554,0.03441739082336426,"[-0.03695475  0.00598288 -0.068      -0.02513761 -0.0631065  -0.01459431
 -0.0068152   0.05129977]",0.013531290530856008,0.1913466453552246,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3149462701,"[ 0.00135911  0.01893311  0.05841984  0.06835512 -0.05827058 -0.03037667
  0.00267387 -0.06246771]",0.01667101825630683,0.03066253662109375,"[-0.01699412  0.05625201 -0.01187995  0.04862024  0.02570163  0.03008466
  0.02356172  0.01158076]",0.008212048552920527,0.19251799583435059,ok
alpha,0.1,8000,40,0.1,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",4065730800,"[ 0.02274742  0.06473056 -0.04059535  0.02387586 -0.00586    -0.03472526
 -0.03859516  0.02010534]",0.010059481677714014,0.0378875732421875,"[-0.01200043 -0.07456776  0.01107958 -0.05078587 -0.0135418  -0.03726011
  0.05960154  0.03778849]",0.014959210728994874,0.15375375747680664,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",567857515,"[ 0.03439866 -0.02013773  0.03805848 -0.02125492  0.03714172  0.04665724
 -0.05439276 -0.03222006]",0.011041794834910074,0.013245582580566406,"[-0.0431412  -0.03259457  0.07100096  0.05832152  0.01082521 -0.01236936
 -0.00036896 -0.01470476]",0.011851987104669446,0.1364433765411377,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",839291543,"[-0.01449722 -0.09896966 -0.03721026 -0.01398001 -0.0272709   0.00425945
  0.00946819 -0.00493198]",0.01246118184316533,0.019557952880859375,"[-0.0437424   0.04773245  0.01890509  0.0795222  -0.04513467 -0.00579776
  0.02938343 -0.01454745]",0.01401815226028711,0.17960667610168457,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3607595641,"[-0.07900965  0.02002089 -0.00303475  0.07642014 -0.02560962 -0.01549849
  0.07283164  0.01890569]",0.019051653668103342,0.02444911003112793,"[-0.01564051 -0.01362534  0.00401337 -0.02154019  0.00799079 -0.02310688
 -0.12308927  0.03527426]",0.017903686958258298,0.16134023666381836,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",2965783971,"[ 0.03599346  0.0514582  -0.06350462  0.04197323  0.06828398  0.05578485
  0.01102996 -0.01087385]",0.01775434344977995,0.016546010971069336,"[ 0.01945952  0.01839243  0.04448344  0.02287436  0.046056    0.00918149
 -0.01808005  0.01977469]",0.006141917020358572,0.13084697723388672,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3935420626,"[ 0.07377908 -0.03563022  0.04626272  0.02542343 -0.01986686  0.01027426
 -0.01374181 -0.01455501]",0.010398934717041671,0.02401876449584961,"[-0.00753842  0.03998952 -0.01309611 -0.00450875  0.05882471 -0.02724098
  0.01214607 -0.00709797]",0.006249025914078879,0.13743901252746582,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",2878366397,"[-0.02419614  0.02411728 -0.0260826   0.06773785  0.03470348  0.05097675
  0.00256678  0.02097122]",0.010685075664459911,0.017503976821899414,"[ 0.01760192 -0.03752598  0.02879649 -0.0167922   0.05907917  0.01533443
 -0.06394953 -0.06555815]",0.014942518576450127,0.13105225563049316,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3722008050,"[ 0.01892053  0.01545169  0.01985114  0.0117496  -0.00170873  0.00206731
  0.00600024  0.03797514]",0.0026141200655233916,0.015876293182373047,"[-0.02188768 -0.02115345  0.02054026 -0.09355825 -0.00386931 -0.03717885
 -0.05336728  0.02461077]",0.014952790319836231,0.13785314559936523,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",3668915175,"[ 0.00614923  0.02777682 -0.01123003  0.01076833  0.00411116 -0.01427461
 -0.00572897 -0.03087454]",0.0022573891710515,0.017678022384643555,"[ 0.00377556 -0.00922001 -0.01884634  0.09309556 -0.01932461 -0.04059513
  0.03856402 -0.06423245]",0.016754197665828804,0.11165857315063477,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",4158125581,"[-0.00482224 -0.00619988  0.02742523 -0.08521389  0.02240009  0.02542114
  0.01749679  0.05219502]",0.012254012782962969,0.014188766479492188,"[ 0.06085405  0.05798979  0.03458576 -0.02401528  0.01505966 -0.02039466
  0.0299752  -0.02023679]",0.01079000856646954,0.1161048412322998,ok
alpha,0.25263157894736843,8000,40,0.25263157894736843,8,uniform,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3]",1297834098,"[ 0.04164897 -0.00970838  0.02937147 -0.02852436 -0.00378331 -0.04486308
  0.03508004 -0.03150866]",0.007755135218937047,0.0180816650390625,"[ 0.0404533   0.02282517 -0.00229714  0.05629185 -0.01896519 -0.05444994
  0.03830756 -0.03947561]",0.011681594181832667,0.10292673110961914,ok
