param_name,param_value,n,m,alpha,d,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,kent_estimate,kent_mse,kent_time,status
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",312743187,[-0.13656079 -0.01439769],0.039916555556105404,0.006877899169921875,[-0.01012424 -0.03335313],0.10732160503242161,0.07568049430847168,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",1346599503,[ 0.05271749 -0.10686476],0.08007504197401849,0.010945558547973633,[-0.00313817 -0.03654058],0.13878979896853158,0.11392593383789062,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",2387800701,[ 0.03174647 -0.08037734],0.03178719162522445,0.013721942901611328,[-0.00485763 -0.03771396],0.05496506678535867,0.12475109100341797,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",4243162185,[-0.03380037 -0.06530025],0.06918483182924069,0.008424520492553711,[-0.00558329 -0.02098324],0.0992610104797851,0.11674165725708008,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",1139351029,[-0.25110344  0.03534488],0.2349421668222216,0.008084297180175781,[-0.06660081  0.00860747],0.4503759351683654,0.06624484062194824,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",3194031095,[ 0.06400107 -0.08192704],0.004696961856651237,0.00906991958618164,[ 0.01561934 -0.0090919 ],0.019435412803303482,0.10036730766296387,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",1100160589,[-0.0373138   0.19223866],0.08731326063820488,0.009412050247192383,[0.00562303 0.04979038],0.19082248036345567,0.07324051856994629,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",1803210951,[0.06794152 0.01472803],0.0288075187064961,0.008833646774291992,[ 0.05997945 -0.01445828],0.033945705331668616,0.12154459953308105,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",3387436816,[-0.12951363  0.04110207],0.07183746718990647,0.00783085823059082,[-0.04757637  0.03000168],0.12028889597610734,0.10075807571411133,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",845025431,[ 0.00670796 -0.03129094],0.02099739149142522,0.006262779235839844,[-0.01019222 -0.00406066],0.029170865094957022,0.06679034233093262,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",1863184316,[-0.01856249  0.18339782],0.16591118653566564,0.0096435546875,[-0.00889159  0.02546101],0.3179160684641076,0.12448310852050781,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",1705053442,[-0.12170424  0.07744493],0.10800039922041323,0.00861215591430664,[0.01499486 0.01820669],0.21645476039424053,0.10875606536865234,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",4045147272,[ 0.05889152 -0.07673241],0.0174801248959405,0.0046045780181884766,[0.01830595 0.01517157],0.05413722224905351,0.0500941276550293,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",3329482216,[-0.02254159 -0.02568881],0.003073970552642849,0.00948953628540039,[0.01743417 0.03201902],0.014464232550944646,0.09139156341552734,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",2142071295,[0.13067107 0.05298091],0.046656668998906844,0.007858991622924805,[ 0.03141513 -0.02402067],0.11051483702278149,0.1268324851989746,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",1972023672,[-0.06823646  0.16241737],0.12262907797592913,0.006923198699951172,[0.0128009  0.04363363],0.2425073377078773,0.0727090835571289,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",378778862,[-0.16295156 -0.00251799],0.18689401555872176,0.011574745178222656,[-0.03542597  0.00130276],0.31347915693719247,0.09216427803039551,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",1974704002,[0.07258404 0.00069341],0.00631515340508303,0.011072635650634766,[ 0.04235265 -0.03754555],0.015026171293976345,0.1100013256072998,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",1402619146,[-0.06560272 -0.08373199],0.06673345341218838,0.008936166763305664,[-0.01826363 -0.01573765],0.11577713275504517,0.07418632507324219,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",4214505796,[0.03481046 0.17341831],0.16765327524912155,0.008827447891235352,[0.02894863 0.01558112],0.32150002880086753,0.11544251441955566,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",3805239392,[-0.0192736   0.05269787],0.022598949780040296,0.010470151901245117,[-0.01350816  0.02519965],0.02975847602730139,0.07050371170043945,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",1531504262,[ 0.07983596 -0.03537114],0.021727711971932635,0.008066415786743164,[-0.02574941 -0.03509787],0.06288988494596248,0.12627434730529785,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",1203735892,[0.18401003 0.18057167],0.34980063141441325,0.007686614990234375,[0.04203666 0.00292619],0.6679246041763205,0.1035470962524414,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",1341160856,[ 0.19032649 -0.05997417],0.1507782983939323,0.008529186248779297,[ 0.03900458 -0.00313444],0.3024410881502547,0.08930063247680664,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",1571121076,[0.04066995 0.17954869],0.08284911603817219,0.0074503421783447266,[0.02819137 0.01696002],0.20029130517297047,0.09234452247619629,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",749546756,[-0.06706903 -0.06394446],0.020344200994023,0.008600950241088867,[-0.02191739  0.01076377],0.0528656161306995,0.07784676551818848,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",192949088,[0.09821617 0.08450582],0.013177785369714541,0.008643388748168945,[ 0.01956626 -0.0069058 ],0.05065221345054389,0.12416219711303711,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",4065730800,[-0.05031144 -0.09497997],0.02806998567770617,0.00862431526184082,[-0.03228377  0.00567021],0.07271335393607353,0.11269664764404297,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",3116093383,[-0.07706907 -0.03790877],0.11653005090317467,0.009048938751220703,[-0.02521799  0.00086494],0.16227275701199645,0.06016898155212402,ok
d,2,8000,40,0.6,2,standard_t,"[0.1, 0.1]",1538947423,[-0.05458573 -0.06748019],0.006799902376121232,0.00766754150390625,[-0.0106327   0.00273568],0.02729568621267099,0.11661171913146973,ok
d,32,8000,40,0.6,32,standard_t,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",567857515,"[-0.00569379 -0.00971748  0.05242317  0.20875597  0.06976011 -0.13881783
 -0.03722335 -0.11005612  0.10296315 -0.00500126  0.14947684 -0.20029226
  0.05006202  0.02609925 -0.08802502 -0.05559298  0.03687259  0.10946416
 -0.10320743 -0.12221662  0.14246047  0.04017177 -0.14979996 -0.10918161
 -0.0534532  -0.05367991  0.04261129 -0.08423463 -0.04925603 -0.00130824
  0.0711604  -0.02051507]",1.4141776091762757,0.0988767147064209,"[ 0.10139615  0.13689736 -0.00714377  0.01920975  0.09764562 -0.01548144
  0.21984595 -0.13311427  0.11138834  0.11316543  0.0137358   0.01616514
 -0.08166849 -0.01384358  0.09900629 -0.09704991 -0.05803375  0.00754307
 -0.10734589 -0.04337823  0.1690296  -0.01101896  0.18094321 -0.18985957
  0.04113293  0.08562     0.01354899 -0.02342475 -0.09148876 -0.0258698
  0.03733617 -0.17216302]",2.0750444128701964,0.27388548851013184,ok
d,32,8000,40,0.6,32,standard_t,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",2878366397,"[-0.06040371  0.0989462  -0.11693443  0.05773491  0.01601892 -0.14917684
 -0.04248805 -0.05223159 -0.07454747 -0.09494018  0.06752335 -0.05601184
  0.10517217  0.06570715  0.04446647  0.08662487  0.10232758 -0.02839156
 -0.12459499  0.14263186 -0.15825969 -0.01004886  0.04807662 -0.15664838
  0.00308173  0.19974478  0.09441632 -0.01016975  0.11317207 -0.14331406
 -0.15053982 -0.03461022]",0.9087296280641377,0.07459712028503418,"[-0.00915556  0.02206486 -0.10262386 -0.06553855  0.13020486  0.14948197
  0.0169516  -0.05796888 -0.06847439 -0.03641636 -0.01366316  0.11499688
 -0.06559535  0.02489312 -0.02496268 -0.06968668 -0.05692396 -0.02537686
 -0.1104716   0.19774359 -0.00491708  0.01766626 -0.0263732   0.0084556
  0.01459139 -0.02102737  0.1451351  -0.03795433 -0.05504718 -0.03236327
 -0.01235115  0.08864825]",1.5128295333527537,0.23247432708740234,ok
d,32,8000,40,0.6,32,standard_t,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",3607595641,"[-0.10056632  0.0022867  -0.12750463 -0.02972794 -0.03359327 -0.11039312
 -0.10917108 -0.07691079  0.0305508  -0.05596541  0.08635007  0.04318947
  0.11409908 -0.02637276 -0.19319158 -0.03495674  0.02839643  0.12271243
 -0.12363007 -0.1584797   0.06325517 -0.15459056 -0.0569598  -0.05669078
  0.16585553 -0.02034895  0.12945361  0.02582065 -0.22982991 -0.18703542
  0.179211   -0.14385985]",1.3216397785641707,0.06737184524536133,"[ 0.05696703 -0.02566142 -0.05241138 -0.07556284  0.02728099 -0.0719028
  0.09603698  0.10885169 -0.13479437 -0.0456279  -0.07225434  0.00436314
 -0.07052338 -0.06059256 -0.0453563   0.08568543  0.02226821  0.12455903
  0.04511836 -0.07058984 -0.00318286 -0.09851072 -0.00771764 -0.21684646
  0.08907748  0.08446596 -0.01417243  0.01280542 -0.02670943 -0.0049543
  0.11842223  0.03054662]",1.9564023796469938,0.22951221466064453,ok
d,32,8000,40,0.6,32,standard_t,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",3149462701,"[ 0.18290307  0.12040545 -0.09303516  0.18446773  0.08128162  0.01367034
 -0.02510078 -0.12647411  0.14638046  0.11856007 -0.18784196 -0.1717074
 -0.08926751  0.07095488 -0.14514433  0.11155247  0.11379514 -0.11906984
 -0.11418291 -0.15624552 -0.18175391  0.05871486  0.04741832 -0.12161941
 -0.00996347  0.09865075  0.1913988  -0.02903252  0.06445548  0.06233362
  0.05811284 -0.06634206]",1.0492243578163878,0.06494712829589844,"[ 0.00724304  0.03882846 -0.04553334 -0.01103315  0.13099338 -0.04795829
  0.01256832  0.06908354  0.05270215  0.01897871 -0.00075164  0.00084835
 -0.03811535 -0.02112829  0.05591489 -0.03260432 -0.26647318  0.04607516
 -0.00943672 -0.18109674  0.12787391  0.05702084  0.066532    0.12246944
 -0.09074832 -0.01037132 -0.00221059 -0.03788987  0.02163964 -0.14750028
  0.05397084 -0.02788045]",1.316004857610804,0.2413768768310547,ok
d,32,8000,40,0.6,32,standard_t,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",839291543,"[-0.15722846  0.01046384 -0.07868233  0.01177998 -0.02657995  0.01889484
 -0.13453427 -0.03843551 -0.13879217 -0.00977665  0.01007035 -0.09520793
  0.20724873 -0.04421502  0.14373367 -0.07049186 -0.18808768 -0.11923303
  0.01455346  0.15804061  0.06035374  0.05290132  0.0205314  -0.02095396
 -0.02746726  0.03625155 -0.05006498  0.21525444 -0.08519807  0.13992791
 -0.04444635  0.22934258]",2.125199621760705,0.11656451225280762,"[-0.12445794  0.04456204 -0.03940686  0.11077129  0.12114892  0.00942606
  0.07151098  0.16643953 -0.16263029 -0.2180512   0.02961118  0.0984079
  0.05141079  0.0637393   0.01964296  0.10216838 -0.11392823 -0.04607566
  0.03387912 -0.01080438 -0.01007239  0.0844026  -0.00469088  0.02605781
  0.1468032  -0.00947376  0.13196092  0.0552493  -0.01344252  0.03868361
  0.11506465 -0.14831297]",3.2726116584815537,0.23756146430969238,ok
d,32,8000,40,0.6,32,standard_t,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",3935420626,"[ 0.05297287 -0.1257356  -0.10284843  0.01992496 -0.01323392 -0.09794812
  0.00836979  0.01686006 -0.01822342  0.0696353  -0.04631724 -0.11608859
  0.01595407  0.01414914  0.1181112   0.06738084 -0.03411551  0.12927973
  0.20002452 -0.03378046 -0.01065701 -0.00593945  0.00597037  0.09510968
  0.15962768 -0.0926054  -0.01634194  0.12316044  0.00483398  0.01597615
  0.03034546  0.13890723]",1.2252713326906208,0.12879681587219238,"[ 0.04637714 -0.07985318 -0.0289989   0.00521184 -0.1041359   0.00818997
  0.06574156 -0.11323335  0.03407094 -0.18889015 -0.11513494 -0.03184007
 -0.14170008  0.03840936 -0.05617307 -0.02792234  0.04621431  0.06910599
  0.12870066 -0.03091726 -0.05045217 -0.0240321  -0.07479733  0.09172932
  0.02959095 -0.05046891  0.08575071 -0.02320535  0.03482143 -0.15431522
  0.00606281 -0.00461981]",1.3590734309735195,0.21219468116760254,ok
d,32,8000,40,0.6,32,standard_t,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",2965783971,"[ 0.23367588 -0.10882743 -0.1773176  -0.00347104  0.02484661  0.00938617
 -0.00516364 -0.00702568 -0.15786629  0.03699909  0.0160485  -0.07440736
 -0.04794479  0.06843142  0.06927191 -0.04405742  0.09399499 -0.13743567
  0.07079519 -0.20574219 -0.11437602  0.09232437  0.1541171  -0.07091083
 -0.12548127 -0.08318561  0.2180669  -0.19845824  0.02373712  0.03959424
 -0.16054221  0.0760957 ]",1.940810591478328,0.07088398933410645,"[ 0.08368477 -0.14444684 -0.01503529 -0.01894336  0.15795595  0.13103415
 -0.06898469 -0.04236521 -0.01443172 -0.06929985 -0.04875516 -0.02072544
 -0.25205771 -0.06398022 -0.15428631  0.06500395  0.311622   -0.07921595
 -0.14895638 -0.07328999  0.22712102  0.01001757  0.05153639  0.13556389
 -0.15252584  0.04232915 -0.01857463 -0.12529251 -0.1493224   0.22765068
 -0.04024981 -0.05326024]",2.89973285716374,0.17296886444091797,ok
d,32,8000,40,0.6,32,standard_t,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",3722008050,"[-0.29065244 -0.13345632 -0.0143675   0.02564879  0.06266848 -0.1294172
  0.01970245  0.08415026  0.04160405  0.03598252 -0.10394681  0.08925182
  0.10248181  0.09941398  0.00704724 -0.02532194 -0.00206765  0.04467404
 -0.17624318  0.10752743 -0.12239145 -0.03672814  0.00317016 -0.01750765
 -0.06323779  0.04614362  0.01259848 -0.16742645 -0.08059469 -0.14946931
  0.18140864  0.09765907]",1.2368999890048153,0.06785249710083008,"[-0.08097218  0.04290585  0.03121183  0.00070729 -0.03952051 -0.00244756
  0.07612946 -0.01911589  0.01539007  0.02669954 -0.01434305  0.00067594
 -0.02329909  0.09038447 -0.17305596  0.03123716 -0.09407599  0.02798981
 -0.04798989 -0.00187207 -0.13777234 -0.04830525  0.08604363  0.08691185
  0.09785286  0.07171525 -0.03002539  0.09414855 -0.02986152  0.02814398
 -0.05740089  0.01789993]",1.8474680871485336,0.19344735145568848,ok
d,32,8000,40,0.6,32,standard_t,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",3668915175,"[-0.03897664 -0.07099277 -0.14289287  0.16151232  0.01777191 -0.00374042
 -0.11483834 -0.02303457  0.19561884  0.13463438  0.12429459 -0.06518476
 -0.00615291 -0.03816784  0.02071441  0.14984412  0.02696722  0.18483042
 -0.0375761   0.19443436 -0.089289   -0.26867114 -0.06088309  0.11889382
 -0.01194331  0.21206524  0.06372461  0.04300433 -0.05694688 -0.12976246
  0.04471186 -0.01449957]",1.5434268079987248,0.06930160522460938,"[-0.06574557 -0.06240687 -0.01720498 -0.17773839 -0.15874024  0.00170512
  0.02227159  0.03508419 -0.13028824  0.13566602 -0.09991572  0.00499934
 -0.14654146  0.17396288 -0.10944382 -0.06131308 -0.11371783  0.02575481
 -0.05671722  0.0245677   0.03542822  0.04419558 -0.0684549  -0.09727566
 -0.07959419  0.05828447 -0.13785191 -0.01249461 -0.1152345   0.035387
 -0.05790071  0.0282096 ]",3.200209685636632,0.18747639656066895,ok
d,32,8000,40,0.6,32,standard_t,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",4158125581,"[ 0.12642373 -0.11223478 -0.23348966  0.13127022  0.138471   -0.00845224
  0.05401622  0.04612707 -0.2138438  -0.0474783  -0.08250582  0.11005545
 -0.14595955  0.12697762 -0.05332796 -0.02444549  0.05182319 -0.23895194
  0.06425112  0.0165301   0.09132367 -0.12106823  0.15011477  0.01515555
  0.01070463 -0.14144481 -0.05843466  0.01558806  0.00588602  0.07555496
  0.18921561 -0.02461598]",1.083005399247748,0.09181427955627441,"[-0.03268818 -0.15138982  0.04089188  0.05678906 -0.10877556  0.12124859
  0.05577364 -0.00979481  0.05076009 -0.03240676  0.08776568 -0.04820897
 -0.20575621  0.0581623   0.02952817 -0.03955437 -0.01326889  0.05555875
  0.02282908 -0.10581957  0.00573141  0.05778188 -0.09148162  0.05542748
  0.16298242 -0.09161558  0.14136631  0.01849489  0.03774906 -0.0862547
  0.01407133 -0.06266327]",1.6718090574352418,0.1665496826171875,ok
d,32,8000,40,0.6,32,standard_t,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",1297834098,"[-0.0544384   0.13250267  0.06255203  0.09046206 -0.12276296  0.03428718
 -0.14424629  0.1116394  -0.01903331 -0.13804263  0.05172551  0.02089092
  0.02477097  0.009789    0.22287822 -0.02109969 -0.16734009  0.02178105
  0.20218857 -0.04350068 -0.10063436 -0.04464329  0.12327852 -0.01799717
 -0.1762721  -0.02669462  0.04790496  0.00060645 -0.09190524 -0.09029751
  0.16165839  0.01954456]",2.0290228728912547,0.07188892364501953,"[-0.07119431  0.10380318 -0.05193195  0.16818024 -0.08350849  0.13365394
  0.03309713 -0.08933838  0.12496349  0.04385675  0.00213036 -0.23465635
  0.05959104 -0.22085274  0.03510741 -0.20654403 -0.18098875  0.09161348
  0.04966368 -0.08311503  0.10215029  0.01611168  0.02340639  0.02780493
 -0.10791942  0.03138187  0.02850718  0.1142919  -0.09477836 -0.05642442
 -0.12413843 -0.13709286]",3.3923675896473324,0.16678857803344727,ok
d,32,8000,40,0.6,32,standard_t,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",3690036118,"[ 0.00184165 -0.10957006 -0.11174982  0.04427438 -0.09450927 -0.09746346
 -0.06405862  0.04784172  0.05982774 -0.03715141  0.05315266  0.08409669
  0.01174176 -0.02591759 -0.20374628 -0.15831122 -0.10141952  0.01384603
 -0.03721002  0.24635009  0.00186808 -0.06770944  0.07735359 -0.14871975
  0.13270213 -0.02785073 -0.04771973 -0.03666645  0.08201504  0.00198999
  0.09906907  0.10452847]",1.9326694947104375,0.07442808151245117,"[-0.1288076   0.17609242  0.16519744 -0.02214236 -0.09148015  0.05311522
  0.01849665  0.25639347 -0.05943966  0.01477539  0.0143857   0.01199538
  0.05389948  0.0616912  -0.03848515 -0.12351413 -0.06569043 -0.13756759
 -0.13260874  0.04505614 -0.01975049  0.0472161  -0.01733508 -0.01278895
  0.12033676 -0.05146749 -0.03514478  0.10246339  0.12226126  0.18553031
  0.0275199   0.03281955]",2.6716815231952307,0.1851494312286377,ok
