param_name,param_value,n,m,alpha,d,distribution,true_mean,seed,dame_estimate,dame_mse,dame_time,kent_estimate,kent_mse,kent_time,girgis_estimate,girgis_mse,girgis_time,status
n,40,40,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",4125618433,"[ 0.         -1.          0.16500217  0.          0.          0.42916027
 -0.86037393 -0.083643  ]",1.958892746949349,0.0025115013122558594,[ 0.  1.  0.  1.  1.  0.  0. -1.],3.9996311661137973,0.0026657581329345703,"[ 1.70982954 -1.74111159  0.2327345  -5.03493649  2.11446204 -4.05457861
 -3.60844292  4.6515965 ]",86.92956215958614,0.021737337112426758,ok
n,40,40,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",1051880743,[ 0.  0.  1.  1. -1. -1.  1.  1.],6.0001006749043055,0.0022509098052978516,[ 1. -1.  0.  0.  1.  0.  0.  0.],3.000050339985756,0.0024170875549316406,"[-0.20330243  1.40330243 -3.92110319  0.32110319  0.99669757 -0.20330243
 -5.12110319 -1.52110319]",47.06252265937975,0.0401003360748291,ok
n,40,40,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",2320123009,"[ 1.         -0.64455698 -0.68594345  0.0397034  -1.         -1.
 -0.0934158   1.        ]",4.896131986630263,0.0019893646240234375,[ 0.  1.  1.  1.  0. -1. -1. -1.],6.000000021352307,0.0008008480072021484,"[11.37390369 -0.57390369  0.62609631  0.57390369 -2.72068912  3.27931088
  2.72068912 -0.87931088]",156.74926665435115,0.03137373924255371,ok
n,40,40,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",3452587823,"[ 1.         -0.36126306  0.30707822  0.34370388  0.         -1.
  0.         -1.        ]",3.342813838641424,0.00093841552734375,[ 1.  1.  0. -1.  1.  0.  0.  0.],4.000356491269665,0.0007753372192382812,"[-0.18856723 -2.59954791  6.61549346 -0.59548722  4.21549346 -5.39548722
  0.18856723 -4.99954791]",122.82477845790552,0.025792598724365234,ok
n,40,40,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",1346599503,"[ 0.          0.         -1.          1.          0.46392534 -1.
 -0.50516853  0.        ]",3.4701834583129045,0.002298116683959961,"[0.         0.94886972 0.         0.         0.         0.
 0.         1.        ]",1.9008004353431338,0.0013539791107177734,"[ 2.32817993  2.10210365 -3.28482264 -8.31089891  1.31363348 -1.3124428
  2.30483822 -0.13091449]",98.4767753250891,0.020066022872924805,ok
n,40,40,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",1472501943,"[ 0.41981583  0.          0.         -0.50917881  0.          0.
  0.21377841 -1.        ]",1.4815621099786287,0.0022344589233398438,[ 0.  1. -1.  0. -1.  0.  0.  0.],3.000402554266781,0.002258777618408203,"[ 0.57124333 -5.17080326  2.0329079  -1.82504551  2.7670921  -0.57495449
 -0.57124333  6.82919674]",89.47701724380659,0.038541316986083984,ok
n,40,40,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",2841777980,"[-0.45318602  0.81038738  0.         -1.         -1.         -0.01837447
 -0.28609145 -0.13035881]",2.9609535702268786,0.00215911865234375,"[ 0.         -0.18795387 -1.          0.         -0.34117638  1.
  1.          0.        ]",3.1518030696066446,0.002238035202026367,"[-0.80607883 -1.05624299  0.740047   -2.24151331  5.09121281  3.27277312
 -1.21103089  3.0733527 ]",54.882141983168346,0.03644251823425293,ok
n,40,40,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",2954173373,"[-1.          1.          0.         -0.25750264  1.          0.
 -1.         -1.        ]",5.066602166977437,0.0024187564849853516,"[ 0.          0.         -0.19923867 -1.         -1.         -1.
  0.         -1.        ]",4.040679421675436,0.0029218196868896484,"[ 3.84407311  7.77207237  0.34869116  4.18221332  4.60405324 -4.34519988
  3.7858058   3.04058183]",156.44459275775293,0.04067635536193848,ok
n,40,40,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",1989427189,"[-1.          0.          1.          0.          1.          0.46868337
  0.          0.56334151]",3.536800809283437,0.0011057853698730469,[ 0. -1.  0.  0.  1.  1.  1. -1.],4.999893245950806,0.0011162757873535156,"[ 3.57262091 -3.91875203 -3.3615453  -3.54708176  4.0107833  -1.08058965
  5.32338291  5.61475586]",129.11925289562967,0.03332686424255371,ok
n,40,40,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",2387800701,"[ 0.         -0.79203869  0.25990803  1.          1.          0.53999455
 -1.          0.        ]",3.9867060428786645,0.0023741722106933594,"[ 0.         -1.          0.          0.         -1.          0.
  0.          0.47115293]",2.2216297049899776,0.002410888671875,"[-2.16963071 -5.42847815  2.23804812 -6.37089666  1.15528711  2.14634234
 -1.38142814 -7.7225807 ]",147.25684943672013,0.031907081604003906,ok
n,40,40,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",3926379781,"[-1.          0.          0.         -1.          1.         -0.83505595
 -1.          0.        ]",4.697213446054667,0.0020813941955566406,[0. 1. 1. 0. 1. 0. 0. 0.],3.0001111158418445,0.0022034645080566406,"[-2.77696155  1.82717044  2.02303845  1.82717044  4.27570425  4.47157227
 -4.27570425  4.47157227]",95.03495311209865,0.035080909729003906,ok
n,40,40,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",4243162185,"[-0.13507207  1.         -1.          0.          0.77560302  0.49487624
  0.         -0.46090307]",3.0773716936890234,0.0023467540740966797,[-1.  0.  0. -1.  0. -1.  0.  0.],2.998964741244216,0.0016531944274902344,"[-0.13011258  2.30387231 -3.58596062  3.64802427 -9.39995874  4.37371847
  3.94419322 -6.28212957]",194.00063129476482,0.0411679744720459,ok
n,40,40,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",1803210951,"[ 0.         -1.          0.         -0.52728696 -0.61636787 -0.74540551
  0.50714768  0.        ]",2.470578208670568,0.0020825862884521484,[ 0.  0.  0. -1.  0.  0.  0. -1.],1.9998397686538536,0.0013418197631835938,"[-4.83950063 -1.81114625 -1.78157293 -6.0322198   3.60917082  1.75852394
  1.84875688 -7.20189   ]",137.66517921424904,0.028926610946655273,ok
n,40,40,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",312743187,"[ 0.         -0.322365    0.          0.08712223 -1.         -0.39866451
 -0.15469549 -1.        ]",2.294827057433564,0.0013880729675292969,"[ 0.         -0.32194676  0.          0.          0.          1.
  0.          1.        ]",2.1033769022953326,0.0014624595642089844,"[-0.62388812 -1.18867168  1.00310692  2.83832336 -5.970819    1.42037347
  2.85617605  0.20662157]",56.73296619070251,0.04164576530456543,ok
n,40,40,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",2390268618,"[ 0.         -0.95106372  0.          0.10788104 -1.         -1.
 -1.         -1.        ]",4.915449110645203,0.002320528030395508,"[ 0.          0.          0.10065053  0.         -1.          0.
  0.          0.        ]",1.0099984609084762,0.002288818359375,"[-0.3416915  -2.28182394  1.18681432  1.64668188 -0.8583085  -8.28182394
  4.81318568  1.95331812]",105.75075457470152,0.0398104190826416,ok
n,40,40,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",3387436816,"[ 0.51524709 -1.         -1.          0.          0.          0.
  0.88698936 -1.        ]",4.0521706550064405,0.0013782978057861328,[-1.  0.  0.  0.  0.  0.  0. -1.],1.999926093720094,0.0009186267852783203,"[ -5.41642607   2.6974872   -0.58357393  -3.8974872  -10.44167737
   1.23938376  12.35832263  -7.23938376]",367.84617051438516,0.021142959594726562,ok
n,40,40,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",1139351029,"[ 0.85692957  0.         -0.29494489  0.         -0.39710253 -0.98299021
  0.          0.        ]",1.945284019791582,0.002363920211791992,[ 1.  1.  0.  0.  0.  0.  1. -1.],3.999992498002482,0.0028138160705566406,"[-3.68441818  1.33476064 -0.97534473  3.32500226  3.78470112 -1.33435866
 -5.67506178  1.47459575]",77.84870179603914,0.041478633880615234,ok
n,40,40,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",1863184316,"[ 0.          0.93880413 -0.37725255  1.          1.          0.9316478
  1.          0.96425835]",5.819932434540228,0.002370119094848633,"[ 0.          0.          0.          0.         -1.          0.19499472
 -1.          1.        ]",3.0382446739898987,0.002528667449951172,"[ 5.0167806  -2.859066    0.459066    2.1832194  -3.11530566  0.95759106
  0.95759106 -1.68469434]",52.69629314669515,0.04325222969055176,ok
n,40,40,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",3194031095,"[-0.45632888 -0.11605592  0.         -1.         -1.          1.
 -0.00427877  1.        ]",4.2215608177602535,0.005089282989501953,"[0.         1.         0.         0.         1.         1.
 0.99580147 1.        ]",4.993030029538853,0.0022792816162109375,"[ 4.97104504 -0.6749471  -2.12102791 -0.08205467  4.22149946 -0.93952729
  3.08642758  9.78252553]",153.60509163811037,0.041609764099121094,ok
n,40,40,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",1100160589,[0. 0. 0. 0. 1. 0. 1. 0.],1.9998920995476495,0.002125263214111328,[ 0.  0.  0.  0. -1.  1.  0.  0.],2.0000000058218816,0.002273082733154297,"[ 3.84626617  2.58430837 -1.79345025  5.45540804  0.5422969  -0.5957453
  3.78201332 -4.55602888]",90.15987639213134,0.04349255561828613,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",839291543,"[-0.04882042  0.15825873 -0.01580857 -0.03686773  0.0095729  -0.01227773
 -0.12861493 -0.06165536]",0.049623680568003446,0.004700183868408203,"[-0.13318657  0.04329263  0.15548708  0.18268327 -0.06070525  0.07692607
  0.01401036 -0.02955731]",0.0878355183179497,0.015841007232666016,"[ 0.32759142  0.57702246  1.45644644 -0.09712553  0.27316966 -0.54027606
  0.51659523 -0.06635372]",3.2087390998100815,1.1182184219360352,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",3149462701,"[ 0.05868912  0.03879862  0.09588202 -0.05319173 -0.09701815 -0.07850285
 -0.03771828  0.03223216]",0.03500910830307099,0.0029706954956054688,"[ 0.04611732 -0.14540473  0.04017243 -0.16962945 -0.00634309 -0.14370641
  0.10861482 -0.14748699]",0.10789705241397404,0.017650604248046875,"[-0.12055618 -0.83481558 -0.17529942  1.16234392  0.69988836 -0.10627393
  0.00557518  0.27840815]",2.671907677355733,1.1557307243347168,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",3935420626,"[ 0.0471463  -0.02139922 -0.0312773  -0.06958718  0.1313875   0.05362983
  0.00306699 -0.07930499]",0.03493886218662031,0.004108428955078125,"[ 0.11473556 -0.08038928  0.04662311  0.00842251 -0.0264096  -0.08200857
  0.00518125 -0.05965043]",0.03287923918344276,0.0160675048828125,"[-0.10707691  0.36483902 -0.03429075  0.13581247 -0.50488002  0.30995579
  0.675077    0.76713476]",1.5593947894949354,1.1626701354980469,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",567857515,"[ 0.0501268   0.05663049  0.00200677  0.13142314 -0.06294354  0.01173597
 -0.20018704 -0.06889853]",0.07191802638587223,0.005049705505371094,"[0.13795228 0.08333582 0.14382357 0.00766911 0.0004615  0.04936795
 0.00683842 0.06981029]",0.054072566908100896,0.03253936767578125,"[-0.82727455 -0.1411158  -0.5901826  -0.38472712 -0.35705041 -0.33216817
 -0.20857127  0.01546198]",1.4822162538812156,1.1797738075256348,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",2878366397,"[ 0.03280762  0.01597917 -0.0530409  -0.02304973 -0.06364942  0.02651624
  0.09663702 -0.0361142 ]",0.020073644113649352,0.004197835922241211,"[-0.17953345  0.01953553 -0.04735074 -0.076523   -0.01042188 -0.06531081
 -0.00880578 -0.01990223]",0.045563000917354414,0.021564483642578125,"[-0.00314211  0.26989787 -0.24633613  0.24593873 -0.32336918 -0.05694606
 -0.14721303  0.48888825]",0.562513906161292,1.2197000980377197,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",3722008050,"[-0.13850374  0.16044403  0.09158556 -0.0371007   0.00187309  0.09118436
  0.02013653 -0.09400842]",0.07225182154558542,0.002686023712158203,"[-0.03991998  0.06127739  0.05879849 -0.13618479 -0.05574811 -0.15693921
  0.13734222  0.04448614]",0.07593110479710477,0.030019760131835938,"[ 0.42916205 -0.12791116  0.04661595  0.29456978 -0.39066174  0.1153541
  0.23596071 -0.16184257]",0.5372826591868536,1.2537496089935303,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",3607595641,"[ 0.02475378 -0.05949177  0.03081918 -0.08223841 -0.02283414 -0.02474753
  0.03090526 -0.04227919]",0.015741834738154107,0.004467010498046875,"[ 0.05483192 -0.02399    -0.04737403 -0.00165588 -0.1284036  -0.01393674
 -0.02423729 -0.03753595]",0.02450771905372926,0.021132946014404297,"[ 0.59311672 -0.55666974  0.75726934 -1.56729216  0.62462299  0.0948208
 -0.6309411   0.5404059 ]",4.780800603621858,1.3193721771240234,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",2965783971,"[-0.04506815 -0.01877877 -0.04937906 -0.22594264  0.09039762 -0.00058972
  0.03157285  0.01598607]",0.06529704175487434,0.0020246505737304688,"[-0.13095506  0.06070111  0.00847599 -0.03057315 -0.18778691 -0.02526903
  0.12012001  0.1177547 ]",0.08603798443762219,0.022952556610107422,"[-0.16448547  0.11028664  0.20493494 -0.60987154 -0.62835663  0.83380458
  0.185951    0.27999453]",1.6561966370646075,1.3707835674285889,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",4158125581,"[-0.11199192 -0.06380134  0.04238722 -0.12879664 -0.02209281 -0.11907275
 -0.06279999 -0.07209216]",0.05881463817250617,0.00164794921875,"[ 0.19734127 -0.15430932 -0.04262168 -0.20553985 -0.19870845  0.09909179
  0.10488907 -0.03770416]",0.16854972465154014,0.029636621475219727,"[-0.60530076  0.015795    0.43075406 -0.20726508  0.4538171   0.65911052
 -0.56690372  0.15015535]",1.5794439103262605,1.1457240581512451,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",3668915175,"[ 0.13910703  0.1022392  -0.01315772  0.16522321 -0.00673199  0.13621294
 -0.08498203  0.05666846]",0.08630758910434073,0.0035080909729003906,"[-0.018076   -0.11028806  0.03408017 -0.18178087 -0.02173309  0.00588582
 -0.01784521 -0.00345992]",0.04753359521711166,0.016043424606323242,"[-0.73048626 -0.59058548 -1.15700918  0.5106475  -0.08983073 -1.07667012
  0.59501564 -0.13825074]",4.022279697087762,1.2161281108856201,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",4147998539,"[ 0.19667551 -0.09573071 -0.08050725  0.0473222   0.19740722  0.17764131
  0.03116415 -0.061305  ]",0.13182399192958408,0.0015454292297363281,"[ 0.07474286  0.25840271 -0.06107939  0.03981083  0.07193696  0.02227244
 -0.00375336 -0.13954658]",0.10283365142651311,0.024711132049560547,"[ 0.25716054 -0.43775515  0.5232971  -0.66302399  0.66495391 -1.40632763
  0.03251089 -0.33543515]",3.5046899464567356,1.1608054637908936,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",3690036118,"[ 0.06671272  0.0129355  -0.00931668  0.05738302 -0.0991534  -0.12911155
 -0.02420312  0.08001844]",0.04148715778309891,0.002493619918823242,"[ 0.04544051  0.12221001 -0.1253492  -0.07896831  0.05102994  0.11576754
  0.10604681  0.11262524]",0.07888741139933036,0.016585111618041992,"[-0.66406574  0.09936119 -0.52539844 -0.36488114  0.68322117  0.69660082
  0.56527821 -0.17017204]",2.160581715412093,1.2463114261627197,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",1671550611,"[ 0.01405099  0.12609809 -0.01635595  0.01839969  0.07740073  0.01528991
  0.03427328 -0.12466977]",0.03964617541969339,0.0015599727630615234,"[ 0.20635348 -0.05366363  0.02657083  0.06193896 -0.02572735 -0.14395049
 -0.24945752 -0.00345564]",0.13362850714591812,0.011899232864379883,"[-0.52341738 -0.62598965  0.35288189  0.15121366 -0.18097042 -0.47016913
 -0.29787047 -0.23538794]",1.211162470055889,1.2169466018676758,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",1297834098,"[ 0.01065423 -0.01884767 -0.0717454  -0.05151982  0.02555796  0.02605916
 -0.04311747 -0.03289652]",0.01254427453078388,0.001775979995727539,"[ 0.00462112  0.09427851  0.08661538  0.01520603  0.03201542 -0.08423795
  0.0179205  -0.08109134]",0.03166107387068856,0.011432647705078125,"[-0.4356403   0.70404091 -0.77048266 -0.11952026  0.79658627  0.49850567
  0.16531392 -0.21393624]",2.2495387046612145,1.3855674266815186,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",3425846353,"[ 0.03575437  0.09668648 -0.09760366 -0.24534011  0.02464489 -0.06601646
 -0.02472484  0.17681607]",0.11718548746381745,0.0015347003936767578,"[ 0.17349297  0.02295991 -0.12158594  0.10165441 -0.09485453 -0.0159039
 -0.03553438 -0.07680353]",0.07215542854487926,0.015949249267578125,"[ 0.38692864  0.11992369 -0.13150095  0.89395332 -0.30169264  1.07091159
 -0.92351678 -0.21324325]",3.116768246054997,1.2918295860290527,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",1331297472,"[ 0.05930944  0.04073216  0.03268364  0.11012796 -0.00962248 -0.00287084
 -0.10174007 -0.00525791]",0.02885277611393204,0.0022606849670410156,"[ 0.21519243  0.01372671 -0.08992325 -0.06539311  0.11331277  0.12666083
  0.03149407  0.12946248]",0.10549438452986762,0.026415586471557617,"[-0.11059529 -0.34361061  0.07558488 -0.44876415  0.67763376 -0.56633623
 -0.28241258 -0.03232692]",1.1981268057186265,1.336836814880371,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",2785251670,"[ 0.10545144  0.0970196   0.00243887  0.12228907 -0.00076928 -0.0300563
 -0.0585646  -0.03996454]",0.04142267213826352,0.0037069320678710938,"[ 0.00172753 -0.21317776  0.1024981  -0.08221964 -0.02685736 -0.16999245
 -0.06804405  0.1339011 ]",0.11489461090805099,0.025085926055908203,"[ 0.71301944  0.61585414 -0.90234615  0.55112218  0.57838     0.88077017
 -0.31324181 -1.01761942]",4.249577256473866,1.216620683670044,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",2932353902,"[ 0.07716028 -0.01384142  0.0051338   0.03953413  0.0614161  -0.18645299
 -0.12350273 -0.02017145]",0.06193155666908713,0.0035233497619628906,"[-0.16158963 -0.06078361 -0.02131351  0.02281866  0.05168578  0.01416082
  0.10185806  0.00972335]",0.044122501841039,0.029477596282958984,"[-0.62716618 -0.04081556 -0.07332195  0.61803735  0.2901343  -0.59196012
  0.369731    0.23017295]",1.4066243484341494,1.1844267845153809,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",2118991218,"[-0.13580758  0.07129007  0.04141974  0.02193268  0.02270082  0.10551645
 -0.17804817 -0.05285   ]",0.07186558703940767,0.0030434131622314453,"[-0.01039157 -0.11265254  0.11791131 -0.12939315 -0.13441617 -0.00579379
  0.06008002 -0.09187682]",0.0735954633085888,0.02100539207458496,"[ 0.20158511  0.50945668 -0.85082529  0.48437131  0.30302888 -0.825469
 -0.78310993 -0.096765  ]",2.6545486163628196,1.3001999855041504,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",3126907547,"[ 0.07735331 -0.10342421  0.01871997 -0.05730931 -0.09225617  0.08877731
 -0.07300135 -0.12179161]",0.056871182996566225,0.0033333301544189453,"[-0.18495631  0.04291794  0.16327177 -0.07586085 -0.03278394 -0.16555045
 -0.02256329  0.0734191 ]",0.10284551572972417,0.02244877815246582,"[-0.31759754  0.98884537 -0.31317927  0.48813106  0.49130929  0.34534123
  0.50661721 -0.61207493]",2.406970966274167,1.1679182052612305,ok
n,2040,2040,20,0.6,8,uniform,"[0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7, 0.7]",3366929965,"[-0.15986169  0.09357898  0.05779612  0.12713322  0.01863111  0.13062493
  0.06892498  0.01062281]",0.0760877128358778,0.0035517215728759766,"[-0.0404657  -0.0880205  -0.05061759  0.06694215 -0.10907917  0.00250543
  0.10756199 -0.06554614]",0.044199812257668086,0.027669191360473633,"[-0.29995917 -0.61333029  0.17411514 -0.54606873 -0.7299632   0.40435764
  0.18104851  0.69291244]",2.0039180993782013,1.3088078498840332,ok
